"","X.1230.East.10th.Street..Brooklyn..NY.11230..USA.","X.407.Bedford.Avenue..Brooklyn..NY.11211..USA.","X.Fordham..Bronx..NY.10458..USA.","X.1461.50th.Street..Brooklyn..NY.11219..USA.","X.City.Hall.Park.Path..New.York..NY.10007..USA.","X.46.53.157th.Street..Flushing..NY.11355..USA.","X.88.30.87th.Street..Jamaica..NY.11421..USA.","X.1841.East.23rd.Street..Brooklyn..NY.11229..USA.","X.1690.Metropolitan.Avenue..Bronx..NY.10462..USA.","X.45.59.195th.Street..Flushing..NY.11358..USA.","X.2100.Williamsbridge.Road..Bronx..NY.10461..USA.","X.Murray.Hill..Queens..NY.11354..USA.","X.LaGuardia.Airport..LGA...Central.Terminal.Drive..East.Elmhurst..NY.11371..USA.","X.688.Rockaway.Avenue..Brooklyn..NY.11212..USA.","X.819.Pennsylvania.Avenue..Brooklyn..NY.11207..USA.","X.514.Avenue.L..Brooklyn..NY.11230..USA.","X.75.Erasmus.Street..Brooklyn..NY.11226..USA.","X.117.21.228th.Street..Jamaica..NY.11411..USA.","X.3100.3198.Farragut.Place..Brooklyn..NY.11210..USA.","X.386.Ocean.Parkway..Brooklyn..NY.11218..USA.","X.155.Schroeders.Avenue..Brooklyn..NY.11239..USA.","X.4.14.Central.Road..New.York..NY.10035..USA.","X.11.55.129th.Street..Flushing..NY.11356..USA.","X.Melrose..Bronx..NY.10451..USA.","X.82.48.51st.Avenue..Queens..NY.11373..USA.","X.260.1.Union.Turnpike..Glen.Oaks..NY.11004..USA.","X.1091.1099.Westchester.Avenue..Bronx..NY.10459..USA.","X.407.East.85th.Street..New.York..NY.10028..USA.","X.1709.3rd.Avenue..New.York..NY.10128..USA.","X.621.Vanderbilt.Street..Brooklyn..NY.11218..USA.","X.46.48.Edgemere.Avenue..Far.Rockaway..NY.11691..USA.","X.15.0.Hazen.Street..East.Elmhurst..NY.11370..USA.","X.123.Avenue.A..Bronx..NY.10474..USA.","X.84.2.84.46.Northern.Boulevard..Jackson.Heights..NY.11372..USA.","X.170.Bay.22nd.Street..Brooklyn..NY.11214..USA.","X.Dongan.Hills..Staten.Island..NY.10305..USA.","X.383.415.East.17th.Street..Brooklyn..NY.11226..USA.","X.Melrose..Bronx..NY.10451..USA..1","X.2650.Ocean.Parkway..Brooklyn..NY.11235..USA.","X.Columbia.University..2954.2976.Broadway..New.York..NY.10027..USA.","X.Bruckner.Expressway..Bronx..NY.10472..USA.","X.1130.Pelham.Parkway.South..Bronx..NY.10461..USA.","X.87.2.Palermo.Street..Hollis..NY.11423..USA.","X.197.18.Carpenter.Avenue..Jamaica..NY.11423..USA.","X.4481.Kings.Highway..Brooklyn..NY.11234..USA.","X.920.978.Van.Siclen.Avenue..Brooklyn..NY.11207..USA.","X.2756.Reservoir.Avenue..Bronx..NY.10468..USA.","X.3225.Reservoir.Oval.East..Bronx..NY.10467..USA.","X.Old.Broadway..New.York..NY.10027..USA.","X.Grasmere..Staten.Island..NY.10304..USA.","X.Queens.Village..Queens..NY.11429..USA.","X.146.16.146.20.Guy.R.Brewer.Boulevard..Jamaica..NY.11434..USA.","X.1200.1290.Remsen.Avenue..Brooklyn..NY.11236..USA.","X.7807.18th.Avenue..Brooklyn..NY.11214..USA.","X.16.Cassidy.Place..Staten.Island..NY.10301..USA.","X.53.Perry.Street..New.York..NY.10014..USA.","X.144.Avenue.A..New.York..NY.10009..USA.","X.14A.Elizabeth.Street..New.York..NY.10013..USA.","X.1941.Pilgrim.Avenue..Bronx..NY.10461..USA.","X.Woodlawn..Bronx..NY.10470..USA.","X.52.27.Old.Lane..Flushing..NY.11378..USA.","X.John.Kieran.Nature.Trail..Bronx..NY.10471..USA.","X.30.94.31st.Street..Astoria..NY.11102..USA.","X.66.Stuyvesant.Oval..New.York..NY.10009..USA.","X.1121.82nd.Street..Brooklyn..NY.11228..USA.","X.Silver.Lake.Park.Road..Staten.Island..NY.10301..USA.","X.313.Livermore.Avenue..Staten.Island..NY.10314..USA.","X.140.De.Kruif.Place..Bronx..NY.10475..USA.","X.University.Heights..Bronx..NY.10468..USA.","X.East.Drive..New.York..NY.10029..USA.","X.Bayside..Queens..NY.11361..USA.","X.39.19.103rd.Street..Flushing..NY.11368..USA.","X.Long.Island.Expressway..Flushing..NY.11367..USA.","X.Flushing.Main.Street..Queens..NY.11354..USA.","X.177.Hillside.Avenue..Mount.Vernon..NY.10553..USA.","X.Samuel.Dickstein.Plaza..New.York..NY.10002..USA.","X.241.Kingsland.Avenue..Brooklyn..NY.11222..USA.","X.Spuyten.Duyvil..Bronx..NY.10463..USA.","X.427.51st.Street..Brooklyn..NY.11220..USA.","X.Marble.Hill..New.York..NY.10034..USA.","X.100.176.Washington.Park..Brooklyn..NY.11205..USA.","X.550.598.West.169th.Street..New.York..NY.10032..USA.","X.40.12.40.14.21st.Avenue..Astoria..NY.11105..USA.","X.880.910.East.136th.Street..Bronx..NY.10454..USA.","X.289.Prospect.Place..Brooklyn..NY.11238..USA.","X.City.Hall.Park.Path..New.York..NY.10007..USA..1","X.1335.Jackson.Avenue..Long.Island.City..NY.11101..USA.","X.231.Jerome.Street..Brooklyn..NY.11207..USA.","X.New.Dorp..Staten.Island..NY.10306..USA.","X.8302.Ridge.Boulevard..Brooklyn..NY.11209..USA.","X.427.51st.Street..Brooklyn..NY.11220..USA..1","X.164.01.Foch.Boulevard..Jamaica..NY.11434..USA.","X.524.Broadway..New.York..NY.10012..USA.","X.393.South.End.Avenue..New.York..NY.10280..USA.","X.460.West.49th.Street..New.York..NY.10019..USA.","X.591.Oakland.Avenue..Staten.Island..NY.10310..USA.","X.116.63.Sutphin.Boulevard..Jamaica..NY.11434..USA.","X.105.12.88th.Street..Jamaica..NY.11417..USA.","X.6647.Avenue.N..Brooklyn..NY.11234..USA.","X.3177.Coney.Island.Avenue..Brooklyn..NY.11235..USA.","X.7807.18th.Avenue..Brooklyn..NY.11214..USA..1","X.1187.1199.Bronx.River.Avenue..Bronx..NY.10472..USA.","X.1500A.Sheephead.Bay..Brooklyn..NY.11235..USA.","X.2290.Homecrest.Avenue..Brooklyn..NY.11229..USA.","X.2023.Westchester.Avenue..Bronx..NY.10462..USA.","X.150.Tarlton.Street..Staten.Island..NY.10306..USA.","X.Clifton..Staten.Island..NY.10304..USA.","X.Interstate.278..Brooklyn..NY.11232..USA.","X.Stapleton..Staten.Island..NY.10304..USA.","X.1337.President.Street..Brooklyn..NY.11213..USA.","X.67.10.Fresh.Meadow.Lane..Flushing..NY.11365..USA.","X.49.Ontario.Road..Bellerose..NY.11001..USA.","X.640A.MacDonough.Street..Brooklyn..NY.11233..USA.","X.1.7.Rewe.Street..Brooklyn..NY.11211..USA.","X.63.8.63.98.Traffic.Avenue..Ridgewood..NY.11385..USA.","X.631.27.Alderton.Street..Flushing..NY.11374..USA.","X.2215.2nd.Avenue..New.York..NY.10029..USA.","X.82.Bleecker.Street..Brooklyn..NY.11221..USA.","X.2215.2nd.Avenue..New.York..NY.10029..USA..1","X.82.Bleecker.Street..Brooklyn..NY.11221..USA..1","X.76.19.69th.Place..Flushing..NY.11385..USA.","X.Richmond.Valley..Staten.Island..NY.10309..USA.","X.543.611.Richmond.Hill.Road..Staten.Island..NY.10306..USA.","X.158.Lois.Lane..Staten.Island..NY.10314..USA.","X.347.Lighthouse.Avenue..Staten.Island..NY.10306..USA.","X.116.16.126th.Street..Jamaica..NY.11420..USA.","X.10209.103rd.Street..Howard.Beach..NY.11414..USA.","X.357.West.35th.Street..New.York..NY.10001..USA.","X.101.Park.Avenue.Tunnel..New.York..NY.10016..USA.","X.3599.Richmond.Terrace..Staten.Island..NY.10303..USA.","X.City.Hall.Park.Path..New.York..NY.10007..USA..2","X.1337.President.Street..Brooklyn..NY.11213..USA..1","X.120.Bodine.Street..Staten.Island..NY.10310..USA.","X.42.29.West.Street..Long.Island.City..NY.11101..USA.","X.509.East.179th.Street..Bronx..NY.10457..USA.","X.2122.Bogart.Avenue..Bronx..NY.10462..USA.","X.2161.Barnes.Avenue..Bronx..NY.10462..USA.","X.216.East.Tremont.Avenue..Bronx..NY.10457..USA.","X.Clearview.Expressway..Bayside..NY.11360..USA.","X.152.20.11th.Avenue..Whitestone..NY.11357..USA.","X.East.Drive..New.York..NY.10028..USA.","X.551.Main.Street..New.York..NY.10044..USA.","X.57.54.Maspeth.Avenue..Flushing..NY.11378..USA.","X.Woodside..Queens..NY.11377..USA.","X.184.0.184.98.Baisley.Boulevard..Jamaica..NY.11434..USA.","X.136.1.136.99.227th.Street..Springfield.Gardens..NY.11413..USA.","X.Brooklyn.Bridge..New.York..NY.10038..USA.","X.103.14.103.18.169th.Street..Jamaica..NY.11433..USA.","X.91.15.120th.Street..Jamaica..NY.11418..USA.","X.New.York.Avenue..Corona..NY.11368..USA.","X.83.13.124th.Place..Jamaica..NY.11415..USA.","X.65.5.79th.Street..Middle.Village..NY.11379..USA.","X.59.74.54th.Avenue..Maspeth..NY.11378..USA.","X.175.West.85th.Street..New.York..NY.10024..USA.","X.140.West.65th.Street..New.York..NY.10023..USA.","X.2040.Bronxdale.Avenue..Bronx..NY.10462..USA.","X.215.25.73rd.Avenue..Oakland.Gardens..NY.11364..USA.","X.Douglaston..Queens..NY.11363..USA.","X.Huguenot..Staten.Island..NY.10312..USA.","X.1.9.Genesee.Avenue..Staten.Island..NY.10308..USA.","X.3000.Ocean.Parkway..Brooklyn..NY.11235..USA.","X.47.15.98th.Place..Flushing..NY.11368..USA.","X.Throgs.Neck.Expressway..Bronx..NY.10465..USA.","X.2341.Boynton.Place..Brooklyn..NY.11223..USA.","X.Tremont..Bronx..NY.10457..USA.","X.Riverdale..Bronx..NY.10471..USA.","X.3013.Grand.Concourse..Bronx..NY.10468..USA.","X.685.East.183rd.Street..Bronx..NY.10458..USA.","X.3423.Baychester.Avenue..Bronx..NY.10469..USA.","X.304.Cross.Bay.Boulevard..Broad.Channel..NY.11693..USA.","X.1570.Crotona.Park.East..Bronx..NY.10460..USA.","X.1200.Harding.Park..Bronx..NY.10473..USA.","X.2298.Arthur.Kill.Road..Staten.Island..NY.10309..USA.","X.182.Drumgoole.Road.East..Staten.Island..NY.10312..USA.","X.14.79.Point.Breeze.Place..Far.Rockaway..NY.11691..USA.","X.1728.Hunt.Avenue..Bronx..NY.10462..USA.","X.17.57.Lorraine.Street..Brooklyn..NY.11231..USA.","X.225.Central.Park.West..New.York..NY.10024..USA.","X.248.0.248.98.Mayda.Road..Rosedale..NY.11422..USA.","X.134.1.134.99.32nd.Avenue..Flushing..NY.11354..USA.","X.85.New.York.State.Route.25..Long.Island.City..NY.11101..USA.","X.175.5th.Avenue..New.York..NY.10010..USA.","X.235.East.22nd.Street..New.York..NY.10010..USA.","X.Dumbo..Old.Fulton.Street..Brooklyn.Heights..NY.11201..USA.","X.309.Lafayette.Avenue..Brooklyn..NY.11238..USA.","X.321.Broadway..Brooklyn..NY.11211..USA.","X.58.Brooklyn.Avenue..Brooklyn..NY.11216..USA.","X.532.West.145th.Street..New.York..NY.10031..USA.","X.550.598.West.169th.Street..New.York..NY.10032..USA..1","X.1218.University.Avenue..Bronx..NY.10452..USA.","X.60.78.East.165th.Street..Bronx..NY.10452..USA.","X.19.Greenway.Terrace..Flushing..NY.11375..USA.","X.74.24.175th.Street..Flushing..NY.11366..USA.","X.104.1.164th.Street..Jamaica..NY.11433..USA.","X.LaGuardia.Airport..LGA...Queens..NY.11371..USA."
"1","1230 East 10th Street, Brooklyn, NY 11230, USA","407 Bedford Avenue, Brooklyn, NY 11211, USA","Fordham, Bronx, NY 10458, USA","1461 50th Street, Brooklyn, NY 11219, USA","City Hall Park Path, New York, NY 10007, USA","46-53 157th Street, Flushing, NY 11355, USA","88-30 87th Street, Jamaica, NY 11421, USA","1841 East 23rd Street, Brooklyn, NY 11229, USA","1690 Metropolitan Avenue, Bronx, NY 10462, USA","45-59 195th Street, Flushing, NY 11358, USA","2100 Williamsbridge Road, Bronx, NY 10461, USA","Murray Hill, Queens, NY 11354, USA","LaGuardia Airport (LGA), Central Terminal Drive, East Elmhurst, NY 11371, USA","688 Rockaway Avenue, Brooklyn, NY 11212, USA","819 Pennsylvania Avenue, Brooklyn, NY 11207, USA","514 Avenue L, Brooklyn, NY 11230, USA","75 Erasmus Street, Brooklyn, NY 11226, USA","117-21 228th Street, Jamaica, NY 11411, USA","3100-3198 Farragut Place, Brooklyn, NY 11210, USA","386 Ocean Parkway, Brooklyn, NY 11218, USA","155 Schroeders Avenue, Brooklyn, NY 11239, USA","4-14 Central Road, New York, NY 10035, USA","11-55 129th Street, Flushing, NY 11356, USA","Melrose, Bronx, NY 10451, USA","82-48 51st Avenue, Queens, NY 11373, USA","260-1 Union Turnpike, Glen Oaks, NY 11004, USA","1091-1099 Westchester Avenue, Bronx, NY 10459, USA","407 East 85th Street, New York, NY 10028, USA","1709 3rd Avenue, New York, NY 10128, USA","621 Vanderbilt Street, Brooklyn, NY 11218, USA","46-48 Edgemere Avenue, Far Rockaway, NY 11691, USA","15-0 Hazen Street, East Elmhurst, NY 11370, USA","123 Avenue A, Bronx, NY 10474, USA","84-2-84-46 Northern Boulevard, Jackson Heights, NY 11372, USA","170 Bay 22nd Street, Brooklyn, NY 11214, USA","Dongan Hills, Staten Island, NY 10305, USA","383-415 East 17th Street, Brooklyn, NY 11226, USA","Melrose, Bronx, NY 10451, USA","2650 Ocean Parkway, Brooklyn, NY 11235, USA","Columbia University, 2954-2976 Broadway, New York, NY 10027, USA","Bruckner Expressway, Bronx, NY 10472, USA","1130 Pelham Parkway South, Bronx, NY 10461, USA","87-2 Palermo Street, Hollis, NY 11423, USA","197-18 Carpenter Avenue, Jamaica, NY 11423, USA","4481 Kings Highway, Brooklyn, NY 11234, USA","920-978 Van Siclen Avenue, Brooklyn, NY 11207, USA","2756 Reservoir Avenue, Bronx, NY 10468, USA","3225 Reservoir Oval East, Bronx, NY 10467, USA","Old Broadway, New York, NY 10027, USA","Grasmere, Staten Island, NY 10304, USA","Queens Village, Queens, NY 11429, USA","146-16-146-20 Guy R Brewer Boulevard, Jamaica, NY 11434, USA","1200-1290 Remsen Avenue, Brooklyn, NY 11236, USA","7807 18th Avenue, Brooklyn, NY 11214, USA","16 Cassidy Place, Staten Island, NY 10301, USA","53 Perry Street, New York, NY 10014, USA","144 Avenue A, New York, NY 10009, USA","14A Elizabeth Street, New York, NY 10013, USA","1941 Pilgrim Avenue, Bronx, NY 10461, USA","Woodlawn, Bronx, NY 10470, USA","52-27 Old Lane, Flushing, NY 11378, USA","John Kieran Nature Trail, Bronx, NY 10471, USA","30-94 31st Street, Astoria, NY 11102, USA","66 Stuyvesant Oval, New York, NY 10009, USA","1121 82nd Street, Brooklyn, NY 11228, USA","Silver Lake Park Road, Staten Island, NY 10301, USA","313 Livermore Avenue, Staten Island, NY 10314, USA","140 De Kruif Place, Bronx, NY 10475, USA","University Heights, Bronx, NY 10468, USA","East Drive, New York, NY 10029, USA","Bayside, Queens, NY 11361, USA","39-19 103rd Street, Flushing, NY 11368, USA","Long Island Expressway, Flushing, NY 11367, USA","Flushing Main Street, Queens, NY 11354, USA","177 Hillside Avenue, Mount Vernon, NY 10553, USA","Samuel Dickstein Plaza, New York, NY 10002, USA","241 Kingsland Avenue, Brooklyn, NY 11222, USA","Spuyten Duyvil, Bronx, NY 10463, USA","427 51st Street, Brooklyn, NY 11220, USA","Marble Hill, New York, NY 10034, USA","100-176 Washington Park, Brooklyn, NY 11205, USA","550-598 West 169th Street, New York, NY 10032, USA","40-12-40-14 21st Avenue, Astoria, NY 11105, USA","880-910 East 136th Street, Bronx, NY 10454, USA","289 Prospect Place, Brooklyn, NY 11238, USA","City Hall Park Path, New York, NY 10007, USA","1335 Jackson Avenue, Long Island City, NY 11101, USA","231 Jerome Street, Brooklyn, NY 11207, USA","New Dorp, Staten Island, NY 10306, USA","8302 Ridge Boulevard, Brooklyn, NY 11209, USA","427 51st Street, Brooklyn, NY 11220, USA","164-01 Foch Boulevard, Jamaica, NY 11434, USA","524 Broadway, New York, NY 10012, USA","393 South End Avenue, New York, NY 10280, USA","460 West 49th Street, New York, NY 10019, USA","591 Oakland Avenue, Staten Island, NY 10310, USA","116-63 Sutphin Boulevard, Jamaica, NY 11434, USA","105-12 88th Street, Jamaica, NY 11417, USA","6647 Avenue N, Brooklyn, NY 11234, USA","3177 Coney Island Avenue, Brooklyn, NY 11235, USA","7807 18th Avenue, Brooklyn, NY 11214, USA","1187-1199 Bronx River Avenue, Bronx, NY 10472, USA","1500A Sheephead Bay, Brooklyn, NY 11235, USA","2290 Homecrest Avenue, Brooklyn, NY 11229, USA","2023 Westchester Avenue, Bronx, NY 10462, USA","150 Tarlton Street, Staten Island, NY 10306, USA","Clifton, Staten Island, NY 10304, USA","Interstate 278, Brooklyn, NY 11232, USA","Stapleton, Staten Island, NY 10304, USA","1337 President Street, Brooklyn, NY 11213, USA","67-10 Fresh Meadow Lane, Flushing, NY 11365, USA","49 Ontario Road, Bellerose, NY 11001, USA","640A MacDonough Street, Brooklyn, NY 11233, USA","1-7 Rewe Street, Brooklyn, NY 11211, USA","63-8-63-98 Traffic Avenue, Ridgewood, NY 11385, USA","631-27 Alderton Street, Flushing, NY 11374, USA","2215 2nd Avenue, New York, NY 10029, USA","82 Bleecker Street, Brooklyn, NY 11221, USA","2215 2nd Avenue, New York, NY 10029, USA","82 Bleecker Street, Brooklyn, NY 11221, USA","76-19 69th Place, Flushing, NY 11385, USA","Richmond Valley, Staten Island, NY 10309, USA","543-611 Richmond Hill Road, Staten Island, NY 10306, USA","158 Lois Lane, Staten Island, NY 10314, USA","347 Lighthouse Avenue, Staten Island, NY 10306, USA","116-16 126th Street, Jamaica, NY 11420, USA","10209 103rd Street, Howard Beach, NY 11414, USA","357 West 35th Street, New York, NY 10001, USA","101 Park Avenue Tunnel, New York, NY 10016, USA","3599 Richmond Terrace, Staten Island, NY 10303, USA","City Hall Park Path, New York, NY 10007, USA","1337 President Street, Brooklyn, NY 11213, USA","120 Bodine Street, Staten Island, NY 10310, USA","42-29 West Street, Long Island City, NY 11101, USA","509 East 179th Street, Bronx, NY 10457, USA","2122 Bogart Avenue, Bronx, NY 10462, USA","2161 Barnes Avenue, Bronx, NY 10462, USA","216 East Tremont Avenue, Bronx, NY 10457, USA","Clearview Expressway, Bayside, NY 11360, USA","152-20 11th Avenue, Whitestone, NY 11357, USA","East Drive, New York, NY 10028, USA","551 Main Street, New York, NY 10044, USA","57-54 Maspeth Avenue, Flushing, NY 11378, USA","Woodside, Queens, NY 11377, USA","184-0-184-98 Baisley Boulevard, Jamaica, NY 11434, USA","136-1-136-99 227th Street, Springfield Gardens, NY 11413, USA","Brooklyn Bridge, New York, NY 10038, USA","103-14-103-18 169th Street, Jamaica, NY 11433, USA","91-15 120th Street, Jamaica, NY 11418, USA","New York Avenue, Corona, NY 11368, USA","83-13 124th Place, Jamaica, NY 11415, USA","65-5 79th Street, Middle Village, NY 11379, USA","59-74 54th Avenue, Maspeth, NY 11378, USA","175 West 85th Street, New York, NY 10024, USA","140 West 65th Street, New York, NY 10023, USA","2040 Bronxdale Avenue, Bronx, NY 10462, USA","215-25 73rd Avenue, Oakland Gardens, NY 11364, USA","Douglaston, Queens, NY 11363, USA","Huguenot, Staten Island, NY 10312, USA","1-9 Genesee Avenue, Staten Island, NY 10308, USA","3000 Ocean Parkway, Brooklyn, NY 11235, USA","47-15 98th Place, Flushing, NY 11368, USA","Throgs Neck Expressway, Bronx, NY 10465, USA","2341 Boynton Place, Brooklyn, NY 11223, USA","Tremont, Bronx, NY 10457, USA","Riverdale, Bronx, NY 10471, USA","3013 Grand Concourse, Bronx, NY 10468, USA","685 East 183rd Street, Bronx, NY 10458, USA","3423 Baychester Avenue, Bronx, NY 10469, USA","304 Cross Bay Boulevard, Broad Channel, NY 11693, USA","1570 Crotona Park East, Bronx, NY 10460, USA","1200 Harding Park, Bronx, NY 10473, USA","2298 Arthur Kill Road, Staten Island, NY 10309, USA","182 Drumgoole Road East, Staten Island, NY 10312, USA","14-79 Point Breeze Place, Far Rockaway, NY 11691, USA","1728 Hunt Avenue, Bronx, NY 10462, USA","17-57 Lorraine Street, Brooklyn, NY 11231, USA","225 Central Park West, New York, NY 10024, USA","248-0-248-98 Mayda Road, Rosedale, NY 11422, USA","134-1-134-99 32nd Avenue, Flushing, NY 11354, USA","85 New York State Route 25, Long Island City, NY 11101, USA","175 5th Avenue, New York, NY 10010, USA","235 East 22nd Street, New York, NY 10010, USA","Dumbo, Old Fulton Street, Brooklyn Heights, NY 11201, USA","309 Lafayette Avenue, Brooklyn, NY 11238, USA","321 Broadway, Brooklyn, NY 11211, USA","58 Brooklyn Avenue, Brooklyn, NY 11216, USA","532 West 145th Street, New York, NY 10031, USA","550-598 West 169th Street, New York, NY 10032, USA","1218 University Avenue, Bronx, NY 10452, USA","60-78 East 165th Street, Bronx, NY 10452, USA","19 Greenway Terrace, Flushing, NY 11375, USA","74-24 175th Street, Flushing, NY 11366, USA","104-1 164th Street, Jamaica, NY 11433, USA","LaGuardia Airport (LGA), Queens, NY 11371, USA"
